Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;1;7;0;0;2;3;1;B02
2,016E+11;2;7;0;0;2;1;5;A01
2,016E+11;2;7;0;0;2;3;13;A01
2,016E+11;1;7;0;0;2;3;1;B02
2,016E+11;2;7;0;13;2;1;1;B02
2,016E+11;1;7;0;0;2;7;13;A01
2,016E+11;2;10;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;1;17;A01
2,016E+11;2;10;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;1;10;A01
2,016E+11;2;10;0;0;2;7;1;C03
2,016E+11;1;30;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;3;9;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;1;13;A01
2,016E+11;1;2;0;0;2;1;13;A01
2,016E+11;2;2;0;0;2;1;13;B02
2,016E+11;1;7;0;0;2;1;13;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;1;33;0;0;6;2;1;A01
2,016E+11;2;33;0;13;0;1;13;A01
2,016E+11;1;7;0;13;0;1;14;A01
2,016E+11;2;7;0;0;2;3;19;B02
2,016E+11;1;30;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;1;1;B02
2,016E+11;2;7;0;0;2;1;21;A01
2,016E+11;1;7;0;8;0;1;13;A01
2,016E+11;2;7;0;16;0;9;14;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;2;7;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;8;15;B02
2,016E+11;0;39;70;0;2;3;1;B02
2,016E+11;2;7;0;0;4;3;1;A01
2,016E+11;1;10;0;0;2;2;17;B02
2,016E+11;1;7;0;0;2;6;15;A01
2,016E+11;1;33;0;13;0;1;13;A01
2,016E+11;2;7;0;0;2;2;15;A01
2,016E+11;1;2;0;0;2;1;1;B02
2,016E+11;2;7;0;0;0;0;0;A01
2,016E+11;1;10;0;0;0;0;0;B02
2,016E+11;2;7;0;2;0;7;14;A01
2,016E+11;2;30;0;8;0;1;13;A01
2,016E+11;2;7;0;1;1;3;13;A01
2,016E+11;1;7;0;16;0;9;13;A01
2,016E+11;2;7;0;0;2;1;1;A01
2,016E+11;2;3;0;0;0;4;1;B02
2,016E+11;1;7;0;0;2;1;1;B02
2,016E+11;2;7;0;0;2;2;15;A01
2,016E+11;2;7;0;0;2;2;15;A01
2,016E+11;1;7;0;0;2;6;1;B02
2,016E+11;1;7;0;13;0;1;14;A01
2,016E+11;1;7;0;2;0;1;14;A01
2,016E+11;1;7;0;13;0;1;14;A01
2,016E+11;1;7;0;0;1;3;1;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;2;15;A01
2,016E+11;2;33;0;0;2;1;1;A01
2,016E+11;2;10;0;0;0;5;1;B02
2,016E+11;2;7;0;0;2;1;13;A01
2,016E+11;1;15;0;0;2;1;1;B02
2,016E+11;2;17;0;0;2;6;1;B02
2,016E+11;2;7;0;3;2;3;13;A01
2,016E+11;1;15;0;3;2;3;21;C03
2,016E+11;1;7;0;6;0;1;13;A01
2,016E+11;0;7;0;0;0;1;1;A01
2,016E+11;0;7;0;0;0;4;1;B02
2,016E+11;2;13;0;0;0;7;2;B01
2,016E+11;2;7;0;0;2;5;19;B02
2,016E+11;1;33;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;9;9;A01
2,016E+11;1;7;0;0;2;6;1;B02
2,016E+11;1;7;0;0;2;1;1;B02
2,016E+11;2;10;0;0;2;3;13;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;1;13;A01
2,016E+11;1;7;0;0;2;2;17;A01
2,016E+11;1;2;0;0;2;4;15;B02
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;1;2;0;0;0;1;1;B02
2,016E+11;1;7;0;0;2;3;9;A01
2,016E+11;2;7;0;2;0;1;14;A01
2,016E+11;1;10;0;13;0;3;13;A01
2,016E+11;1;1;0;0;0;8;1;B02
2,016E+11;1;10;0;0;2;2;1;A01
2,016E+11;1;1;0;0;0;8;1;C03
2,016E+11;1;7;0;0;2;2;13;A01
2,016E+11;2;7;0;0;2;2;1;B02
2,016E+11;2;7;0;0;2;3;13;B02
2,016E+11;1;10;0;0;2;3;1;A01
2,016E+11;1;7;0;16;0;3;14;A01
2,016E+11;1;10;0;13;0;9;14;A01
2,016E+11;1;30;0;0;0;4;1;B02
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;2;7;0;0;1;2;15;A01
2,016E+11;1;7;0;2;0;8;13;A01
2,016E+11;0;7;0;16;6;9;21;A01
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;1;31;0;0;2;1;1;B02
2,016E+11;1;33;0;0;2;1;17;B02
2,016E+11;1;7;0;0;0;6;17;A01
2,016E+11;2;7;0;0;2;5;1;A01
2,016E+11;0;1;0;0;2;1;9;B02
2,016E+11;1;1;0;0;2;1;9;B02
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;0;7;0;15;1;4;23;A01
2,016E+11;2;7;0;0;2;3;13;A01
2,016E+11;1;15;0;0;2;3;1;B02
2,016E+11;0;7;0;6;1;3;4;A01
2,016E+11;1;10;0;0;2;3;19;A01
2,016E+11;0;10;0;0;2;3;1;B02
2,016E+11;0;32;0;16;0;1;1;A01
2,016E+11;1;33;0;0;0;8;1;A01
2,016E+11;1;7;0;0;0;0;1;A01
2,016E+11;0;7;0;0;2;2;1;A01
2,016E+11;0;1;0;0;2;4;1;B02
2,016E+11;0;2;0;0;2;1;1;B02
2,016E+11;0;10;0;0;2;6;10;A01
2,016E+11;2;31;0;0;2;1;13;B02
2,016E+11;1;7;0;0;2;3;1;A01
2,016E+11;1;7;0;0;2;3;1;A01
2,016E+11;0;7;0;0;2;1;13;B02
2,016E+11;0;7;0;13;0;0;14;A01
2,016E+11;0;30;0;0;0;0;1;A01
2,016E+11;2;7;0;13;0;3;18;A01
2,016E+11;2;7;0;0;2;5;1;B02
2,016E+11;1;33;0;12;0;1;1;A01
2,016E+11;2;7;0;0;2;2;1;B02
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;0;7;0;2;0;8;1;A01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;17;0;0;2;4;1;B02
2,016E+11;0;7;0;14;0;2;0;C03
2,016E+11;0;7;0;0;2;2;0;B02
2,016E+11;0;7;0;0;2;7;0;A01
2,016E+11;1;1;0;0;0;0;0;B02
2,016E+11;1;7;0;0;0;2;2;A01
2,016E+11;1;7;0;0;2;3;5;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;0;7;0;0;0;1;1;B02
2,016E+11;0;7;0;0;0;7;19;A01
2,016E+11;0;10;0;0;2;1;1;B02
2,016E+11;0;7;0;0;2;1;5;A01
2,016E+11;0;7;0;0;0;0;1;A01
2,016E+11;0;7;0;0;2;0;0;B02
2,016E+11;0;7;0;0;0;0;0;C03
2,016E+11;0;33;0;0;0;4;0;A01
2,016E+11;0;33;0;0;2;1;13;A01
2,016E+11;0;7;0;0;2;1;1;B02
2,016E+11;2;7;0;6;0;1;13;A01
2,016E+11;0;7;0;2;0;8;1;A01
2,016E+11;0;7;0;0;1;3;0;A01
2,016E+11;0;7;0;0;2;7;6;A01
2,016E+11;0;7;0;0;2;1;1;B02
2,016E+11;0;2;0;0;0;0;0;A01
2,016E+11;0;7;0;0;0;0;0;B02
2,016E+11;0;33;0;0;2;8;1;A01
2,016E+11;0;14;0;0;2;8;1;B02
2,016E+11;0;7;0;0;2;1;16;B02
2,016E+11;0;10;0;0;2;2;15;A01
2,016E+11;1;33;0;0;0;0;1;A01
2,016E+11;0;7;0;0;1;6;4;A01
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;1;10;0;0;0;8;1;A01
2,016E+11;0;7;0;0;1;1;1;A01
2,016E+11;0;33;0;13;0;1;1;A01
2,016E+11;0;7;0;0;2;3;1;B02
2,016E+11;0;33;0;0;2;7;15;A01
2,016E+11;1;33;0;0;2;1;1;A01
2,016E+11;2;21;0;0;2;6;1;B02
2,016E+11;0;10;0;1;0;1;1;A01
2,016E+11;0;7;0;0;0;1;1;A01
2,016E+11;0;31;0;6;0;7;0;A01
2,016E+11;0;10;0;0;0;0;0;B02
2,016E+11;0;7;0;0;0;0;0;A01
2,016E+11;0;7;0;0;2;3;13;A01
2,016E+11;1;10;0;0;2;3;1;B02
2,016E+11;0;7;0;0;0;6;19;A01
2,016E+11;0;33;0;0;0;1;17;B02
2,016E+11;0;7;0;0;0;0;0;A01
2,016E+11;0;14;0;0;0;0;0;B02
2,016E+11;0;7;0;0;0;0;0;A01
2,016E+11;0;7;0;0;0;0;0;B02
2,016E+11;2;7;0;0;0;8;1;A01
2,016E+11;0;2;0;0;2;1;19;B02
2,016E+11;0;1;0;0;2;4;1;B02
2,016E+11;0;7;0;0;9;1;1;A01
2,016E+11;1;7;0;0;2;2;15;A01
2,016E+11;2;31;0;0;2;1;1;B02
2,016E+11;2;7;0;16;0;9;1;A01
2,016E+11;0;7;0;0;2;3;10;A01
2,016E+11;0;7;0;0;2;2;1;B02
2,016E+11;2;7;0;0;2;1;19;A01
2,016E+11;2;34;0;0;2;8;0;B02
2,016E+11;0;7;0;0;1;3;10;A01
2,016E+11;0;7;0;0;0;0;0;A01
2,016E+11;2;7;0;8;0;1;1;A01
2,016E+11;0;7;0;0;2;2;17;A01
2,016E+11;0;30;0;0;2;1;1;B02
2,016E+11;0;7;0;14;0;0;1;C03
2,016E+11;2;33;0;12;0;8;1;A01
2,016E+11;0;33;0;0;0;7;1;A01
2,016E+11;0;7;0;0;2;2;1;A01
2,016E+11;0;7;0;0;2;1;1;B02
2,016E+11;2;7;0;0;2;1;21;A01
2,016E+11;1;7;0;0;2;1;1;B02
2,016E+11;0;33;0;0;2;6;2;B02
2,016E+11;0;7;0;0;2;2;2;A01
2,016E+11;0;14;0;0;2;3;0;A01
2,016E+11;0;7;0;0;2;2;1;B02
2,016E+11;1;7;0;0;0;5;13;A01
2,016E+11;1;7;0;14;0;4;23;B02
2,016E+11;1;7;0;14;0;1;1;C03
2,016E+11;0;7;0;0;0;1;0;A01
2,016E+11;0;7;0;0;0;2;15;B02
2,016E+11;0;7;0;0;0;3;23;C03
2,016E+11;1;7;0;0;1;1;1;B02
2,016E+11;2;7;0;0;1;8;1;A01
2,016E+11;0;7;0;0;0;0;0;B02
2,016E+11;1;7;0;0;2;0;0;A01
2,016E+11;1;7;0;0;2;5;1;A01
2,016E+11;1;7;0;0;2;1;0;B02
2,016E+11;0;7;0;0;2;1;0;C03
2,016E+11;1;7;0;0;2;7;1;B02
2,016E+11;1;33;0;0;2;1;9;A01
2,016E+11;0;30;0;15;0;0;1;A01
2,016E+11;1;7;0;2;0;1;21;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;2;15;A01
2,016E+11;2;31;0;12;0;3;1;A01
2,016E+11;2;7;0;0;2;1;13;A01
2,016E+11;1;7;0;0;2;3;21;B02
2,016E+11;1;7;0;0;2;1;1;B02
2,016E+11;2;7;0;0;2;1;1;A01
2,016E+11;0;7;0;2;0;8;1;A01
2,016E+11;2;7;0;0;2;1;21;B02
2,016E+11;1;7;0;0;2;7;0;A01
2,016E+11;0;1;0;0;2;2;21;B02
2,016E+11;0;7;0;0;9;3;15;A01
2,016E+11;1;7;0;6;0;1;1;A01
2,016E+11;1;7;0;2;0;7;1;A01
2,016E+11;0;7;0;0;2;7;13;A01
2,016E+11;0;10;0;0;2;1;1;B02
2,016E+11;0;7;0;0;2;3;19;A01
2,016E+11;0;7;0;0;2;2;1;B02
2,016E+11;0;7;0;2;0;8;16;A01
2,016E+11;0;7;0;0;0;3;1;B02
2,016E+11;0;7;0;0;0;2;1;A01
2,016E+11;0;10;0;0;2;1;1;B02
2,016E+11;0;7;0;0;2;2;15;A01
2,016E+11;2;15;0;0;2;3;1;B02
2,016E+11;1;7;0;0;2;1;17;A01
2,016E+11;0;7;0;0;2;8;15;A01
2,016E+11;0;7;0;0;2;1;1;B02
2,016E+11;0;10;0;0;0;4;0;B02
2,016E+11;1;7;0;1;0;2;0;A01
2,016E+11;0;7;0;6;0;1;0;A01
2,016E+11;2;7;0;13;0;1;1;A01
2,016E+11;1;7;0;13;0;1;1;A01
2,016E+11;0;7;0;0;0;8;0;B02
2,016E+11;0;7;0;0;0;2;11;A01
2,016E+11;0;7;0;2;0;3;21;A01
2,016E+11;1;7;0;2;0;1;17;A01
2,016E+11;1;7;0;0;2;2;17;A01
2,016E+11;1;1;0;0;2;4;1;B02
2,016E+11;2;7;0;13;0;0;1;C03
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;1;13;A01
2,016E+11;1;33;0;0;0;8;1;A01
2,016E+11;0;7;0;2;0;1;1;A01
2,016E+11;0;33;0;0;2;1;13;A01
2,016E+11;0;7;0;0;2;3;1;B02
2,016E+11;1;7;0;0;2;1;0;B02
2,016E+11;2;7;0;0;2;1;0;A01
2,016E+11;2;7;0;0;0;9;1;A01
2,016E+11;2;7;0;0;1;3;1;A01
2,016E+11;2;7;0;0;1;2;1;A01
2,016E+11;1;7;0;0;2;1;5;A01
2,016E+11;2;15;0;0;2;2;1;B02
2,016E+11;2;7;0;0;1;2;1;A01
2,016E+11;0;7;0;0;2;3;1;A01
2,016E+11;0;7;0;0;2;3;1;B02
2,016E+11;0;7;0;0;2;2;21;B02
2,016E+11;0;7;0;0;2;1;13;A01
2,016E+11;2;7;0;0;2;2;1;A01
2,016E+11;2;7;0;0;2;2;13;B02
2,016E+11;1;7;0;0;2;3;2;A01
2,016E+11;2;7;0;0;2;3;1;C03
2,016E+11;1;33;0;0;2;1;17;B02
2,016E+11;1;7;0;0;2;3;13;A01
2,016E+11;2;7;0;0;2;3;1;B02
2,016E+11;1;7;0;0;2;3;13;A01
2,016E+11;2;7;0;0;2;1;17;C03
2,016E+11;1;7;0;0;2;1;2;B02
2,016E+11;2;17;0;0;2;3;1;D04
2,016E+11;1;10;0;0;2;1;2;A01
2,016E+11;1;10;0;0;2;4;2;D04
2,016E+11;1;10;0;0;2;5;2;C03
2,016E+11;1;10;0;0;2;4;2;B02
2,016E+11;0;7;0;0;1;3;1;A01
2,016E+11;0;10;0;2;0;7;0;A01
2,016E+11;0;2;0;0;0;0;0;A01
2,016E+11;0;7;0;0;0;0;15;B02
2,016E+11;0;31;0;0;2;7;17;A01
2,016E+11;0;33;0;0;0;7;12;A01
2,016E+11;0;7;0;0;2;2;1;A01
2,016E+11;0;7;0;0;2;3;9;B02
2,016E+11;0;33;0;16;0;0;2;A01
2,016E+11;0;7;0;0;2;8;15;A01
2,016E+11;0;7;0;0;2;1;1;B02
2,016E+11;2;7;0;0;0;0;0;A01
2,016E+11;1;7;0;0;0;0;0;B02
2,016E+11;1;7;0;0;0;0;0;C03
2,016E+11;0;33;0;0;2;2;17;B02
2,016E+11;0;7;0;0;0;8;20;A01
2,016E+11;0;7;0;0;2;1;1;B02
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;10;0;0;0;0;0;B02
2,016E+11;0;7;0;0;0;0;0;A01
2,016E+11;0;13;0;0;0;0;0;B02
2,016E+11;0;7;0;0;0;0;0;A01
2,016E+11;0;1;0;0;2;1;1;B02
2,016E+11;0;7;0;0;2;3;1;A01
2,016E+11;0;7;0;0;0;1;0;B02
2,016E+11;0;7;0;0;0;2;15;A01
2,016E+11;0;7;0;0;1;0;0;A01
2,016E+11;1;33;0;0;2;1;13;A01
2,016E+11;2;7;0;0;2;3;1;B02
2,016E+11;1;7;0;0;1;3;19;A01
2,016E+11;0;7;0;0;0;0;0;A01
2,016E+11;0;1;0;0;0;0;0;B02
2,016E+11;0;7;0;0;2;3;17;A01
2,016E+11;0;7;0;0;2;3;1;B02
2,016E+11;0;7;0;0;0;0;0;A01
2,016E+11;0;7;0;0;0;0;0;B02
2,016E+11;2;7;0;0;4;7;23;A01
2,016E+11;1;39;0;0;2;1;1;B02
2,016E+11;2;7;0;11;0;1;0;A01
2,016E+11;1;7;0;13;0;1;3;A01
2,016E+11;1;7;0;13;0;4;1;B02
2,016E+11;1;34;0;0;2;1;1;A01
2,016E+11;0;7;0;0;2;6;19;B02
2,016E+11;0;10;0;0;2;1;15;A01
2,016E+11;1;33;0;0;2;1;1;B02
2,016E+11;0;7;0;0;2;2;1;B02
2,016E+11;0;7;0;0;2;3;5;A01
2,016E+11;2;7;0;2;0;1;1;A01
2,016E+11;0;7;0;0;1;0;0;A01
2,016E+11;0;7;0;0;2;7;13;A01
2,016E+11;0;7;0;0;2;1;1;B02
2,016E+11;1;7;0;0;0;1;1;B02
2,016E+11;2;7;0;0;0;1;13;A01
2,016E+11;0;10;0;0;0;6;1;B02
2,016E+11;0;7;0;0;0;2;16;A01
2,016E+11;0;17;0;0;2;2;1;B02
2,016E+11;0;14;0;0;2;8;16;A01
2,016E+11;0;7;0;0;2;3;13;B02
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;7;0;0;0;3;1;A01
2,016E+11;0;7;0;0;0;3;1;B02
2,016E+11;2;33;0;3;0;7;1;A01
2,016E+11;0;7;0;0;2;7;0;A01
2,016E+11;0;7;0;0;2;3;1;B02
2,016E+11;1;33;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;4;1;B02
2,016E+11;2;1;0;0;2;8;1;B02
2,016E+11;2;7;0;0;2;2;2;A01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;1;1;0;0;2;8;1;B02
2,016E+11;2;33;0;0;2;1;1;A01
2,016E+11;1;7;0;0;2;8;19;B02
2,016E+11;2;2;0;0;2;1;13;A01
2,016E+11;1;7;0;0;2;3;1;B02
2,016E+11;2;7;0;0;0;3;1;B02
2,016E+11;1;10;0;0;0;2;1;A01
2,016E+11;0;7;0;0;0;3;1;B02
2,016E+11;0;2;0;0;0;1;1;A01
2,016E+11;1;2;0;0;2;2;17;A01
2,016E+11;1;10;0;0;0;3;15;B02
2,016E+11;1;7;0;0;2;8;19;A01
2,016E+11;1;10;0;0;2;1;1;B02
2,016E+11;1;30;0;0;0;7;1;A01
2,016E+11;1;7;0;13;2;8;1;B02
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;1;7;0;0;1;1;2;A01
2,016E+11;2;7;0;0;0;7;1;A01
2,016E+11;1;33;0;6;0;1;1;A01
2,016E+11;0;7;0;6;0;1;1;A01
2,016E+11;0;7;0;0;2;1;1;A01
2,016E+11;0;30;0;0;2;7;15;B02
2,016E+11;0;7;0;13;0;3;1;A01
2,016E+11;1;33;0;0;2;8;1;A01
2,016E+11;0;7;0;0;2;1;19;B02
2,016E+11;1;7;0;0;2;3;15;A01
2,016E+11;1;14;0;0;2;1;1;B02
2,016E+11;0;1;0;0;2;3;19;A01
2,016E+11;0;7;0;0;2;2;1;B02
2,016E+11;0;7;0;0;2;3;15;A01
2,016E+11;0;7;0;0;2;1;1;B02
2,016E+11;1;7;0;2;0;7;1;A01
2,016E+11;0;7;0;0;2;1;15;A01
2,016E+11;0;7;0;0;2;7;1;B02
2,016E+11;2;7;0;0;1;2;17;A01
2,016E+11;0;33;0;0;0;0;21;A01
2,016E+11;2;7;0;0;0;5;1;B02
2,016E+11;1;7;0;0;0;2;15;A01
2,016E+11;1;33;0;0;2;1;1;A01
2,016E+11;1;7;0;0;0;6;1;B02
2,016E+11;2;7;0;2;0;1;13;A01
2,016E+11;1;7;0;0;2;1;13;A01
2,016E+11;1;7;0;0;2;2;2;B01
2,016E+11;2;7;0;0;2;3;1;B01
2,016E+11;1;7;0;0;2;1;13;A01
2,016E+11;1;31;0;0;2;1;1;B02
2,016E+11;2;7;0;0;2;1;17;A01
2,016E+11;1;33;0;0;2;1;1;B02
2,016E+11;1;10;0;0;2;3;9;A01
2,016E+11;0;7;0;0;2;6;4;B02
2,016E+11;0;33;0;0;2;1;1;A01
2,016E+11;1;7;0;8;0;6;0;A01
2,016E+11;2;7;0;0;0;4;16;B02
2,016E+11;2;30;0;0;2;1;2;A01
2,016E+11;2;1;0;0;2;1;2;A01
2,016E+11;2;1;0;0;2;4;2;B02
2,016E+11;2;7;0;0;2;3;1;A01
2,016E+11;1;7;0;0;2;3;1;B02
2,016E+11;2;7;0;0;2;7;17;B02
2,016E+11;2;1;0;0;2;8;1;A01
2,016E+11;0;7;0;0;0;3;0;B02
2,016E+11;0;7;0;0;0;8;0;C03
2,016E+11;0;33;0;0;0;3;13;A01
2,016E+11;0;7;0;0;0;8;10;A01
2,016E+11;0;33;0;0;2;1;1;B02
2,016E+11;0;7;0;2;0;1;21;A01
2,016E+11;0;7;0;1;0;1;11;A01
2,016E+11;0;33;0;0;0;1;1;A01
2,016E+11;0;33;0;0;0;7;17;A01
2,016E+11;1;33;0;11;0;1;1;A01
2,016E+11;1;38;0;0;2;3;1;B02
2,016E+11;2;7;0;0;2;3;1;A01
2,016E+11;1;7;0;0;1;1;1;A01
2,016E+11;1;7;0;0;2;3;1;C03
2,016E+11;1;7;0;0;2;3;1;B02
2,016E+11;2;7;0;0;2;3;13;A01
2,016E+11;1;33;0;0;2;8;17;B02
2,016E+11;2;7;0;0;2;3;16;A01
2,016E+11;1;7;0;2;0;3;1;A01
2,016E+11;2;7;0;0;0;3;13;A01
2,016E+11;1;7;0;0;2;3;1;B02
2,016E+11;0;7;0;0;2;1;15;A01
2,016E+11;0;1;0;0;2;1;1;B02
2,016E+11;2;21;0;0;2;5;15;A01
2,016E+11;1;33;0;0;2;1;1;B02
2,016E+11;1;7;0;0;0;8;1;B02
2,016E+11;2;7;0;0;2;1;19;A01
2,016E+11;1;33;0;0;2;1;11;A01
2,016E+11;1;38;0;0;2;3;19;B02
2,016E+11;0;10;0;13;0;2;13;A01
2,016E+11;0;30;0;0;0;1;1;A01
2,016E+11;1;17;0;0;0;8;1;A01
2,016E+11;0;17;0;0;0;1;19;B02
2,016E+11;0;7;0;0;1;2;16;A01
2,016E+11;2;33;0;0;2;1;1;B02
2,016E+11;0;7;0;0;2;3;16;A01
2,016E+11;0;33;0;16;0;1;1;A01
2,016E+11;0;33;0;11;0;1;1;A01
2,016E+11;1;7;0;0;2;1;17;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;0;17;A01
2,016E+11;1;7;0;0;2;0;1;B02
2,016E+11;1;1;0;0;2;1;1;B02
2,016E+11;2;7;0;0;9;1;13;A01
2,016E+11;1;7;0;0;2;7;13;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;0;7;0;0;2;1;0;B02
2,016E+11;0;7;0;0;0;7;1;A01
2,016E+11;1;33;0;0;2;2;1;A01
2,016E+11;0;7;0;0;2;3;19;B02
2,016E+11;1;7;0;2;0;2;1;A01
2,016E+11;2;7;0;0;1;2;1;A01
2,016E+11;0;7;0;13;0;3;0;A01
2,016E+11;1;31;0;0;2;0;17;A01
2,016E+11;0;30;0;0;0;0;19;B02
2,016E+11;2;14;0;1;2;3;15;A01
2,016E+11;1;31;0;0;2;1;1;B02
2,016E+11;1;7;0;0;1;2;1;A01
2,016E+11;1;2;0;0;2;1;1;A01
2,016E+11;2;1;0;0;2;1;1;B02
2,016E+11;2;7;0;16;0;8;13;A01
2,016E+11;1;7;0;0;5;1;1;A01
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;2;1;0;0;2;7;16;B02
2,016E+11;0;7;0;2;0;1;0;A01
2,016E+11;2;30;0;0;2;1;1;A01
2,016E+11;2;7;0;0;2;8;10;B02
2,016E+11;2;7;0;0;2;8;1;B02
2,016E+11;2;7;0;0;2;1;19;A01
2,016E+11;2;7;0;0;2;4;2;B02
2,016E+11;2;7;0;0;2;1;1;A01
2,016E+11;2;7;0;0;2;3;15;B02
2,016E+11;2;7;0;0;2;2;13;A01
2,016E+11;1;7;0;0;2;2;1;A01
2,016E+11;2;1;0;0;2;1;16;B02
2,016E+11;1;7;0;0;2;3;1;B02
2,016E+11;2;7;0;0;2;3;13;A01
2,016E+11;2;7;0;0;2;2;1;C03
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;1;7;0;0;2;1;13;A01
2,016E+11;0;2;0;0;2;1;1;B02
2,016E+11;0;7;0;0;0;8;10;A01
2,016E+11;0;7;0;8;0;1;1;A01
2,016E+11;2;7;0;2;0;1;0;A01
2,016E+11;1;7;0;0;2;1;1;B02
2,016E+11;2;7;0;0;2;5;1;A01
2,016E+11;0;3;0;0;2;3;1;A01
2,016E+11;0;7;0;0;2;3;11;B02
2,016E+11;2;7;0;0;2;2;17;A01
2,016E+11;2;7;0;0;0;3;15;B02
2,016E+11;0;33;0;0;0;4;2;B02
2,016E+11;0;31;0;0;2;1;2;C03
2,016E+11;0;31;0;0;2;1;2;A01
2,016E+11;2;7;0;0;2;4;2;B02
2,016E+11;2;33;0;0;2;1;2;A01
2,016E+11;2;7;0;2;0;9;1;A01
2,016E+11;2;7;0;0;2;1;1;A01
2,016E+11;2;7;0;0;2;4;23;B01
2,016E+11;2;7;0;0;2;4;23;C01
2,016E+11;2;7;0;0;0;4;23;D01
2,016E+11;1;7;0;0;2;1;1;E01
2,016E+11;0;33;0;8;0;0;1;A01
2,016E+11;0;7;0;0;2;7;19;A01
2,016E+11;0;2;0;0;2;1;1;B01
2,016E+11;2;7;0;13;0;3;1;A01
2,016E+11;1;21;0;0;9;1;15;A01
2,016E+11;2;2;0;14;0;1;1;B02
2,016E+11;2;7;0;13;0;1;14;A01
2,016E+11;1;7;0;0;5;1;1;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;1;10;0;0;2;8;15;A01
2,016E+11;2;7;0;0;2;1;1;B02
2,016E+11;0;7;0;0;2;5;1;A01
2,016E+11;1;33;0;0;0;9;1;A01
2,016E+11;2;14;0;0;2;3;1;B02
2,016E+11;1;7;0;0;2;3;13;A01
2,016E+11;2;37;2;0;0;4;23;B02
2,016E+11;2;37;14;0;0;1;2;A01
2,016E+11;1;17;0;1;0;2;21;A01
2,016E+11;0;7;0;0;0;1;15;A01
2,016E+11;0;7;0;0;2;3;1;A01
2,016E+11;0;7;0;0;2;3;0;B02
2,016E+11;0;30;0;0;2;8;1;B02
2,016E+11;0;37;1;0;2;8;23;A01
2,016E+11;0;7;0;0;2;6;1;A01
2,016E+11;0;33;0;0;2;0;21;B02
2,016E+11;1;7;0;0;2;1;1;A01
2,016E+11;2;7;0;0;2;2;15;B02
2,016E+11;0;7;0;13;0;2;1;A01
2,016E+11;0;7;0;0;2;1;2;B02
2,016E+11;0;7;0;0;2;4;2;A01
2,016E+11;0;33;0;0;0;0;0;A01
2,016E+11;1;7;0;0;2;1;1;B02
2,016E+11;2;7;0;0;2;1;13;A01
2,016E+11;2;7;0;0;2;8;1;B02
2,016E+11;1;7;0;13;2;1;1;A01
2,016E+11;1;33;0;0;2;1;1;B02
2,016E+11;1;7;0;0;0;3;10;A01
2,016E+11;1;7;0;13;0;1;1;A01
2,016E+11;2;7;0;2;0;7;1;A01
2,016E+11;0;7;0;0;2;6;1;A01
2,016E+11;0;7;0;0;2;1;17;B02
2,016E+11;2;33;0;16;0;8;21;A01
2,016E+11;0;33;0;0;2;1;1;A01
2,016E+11;2;3;0;0;0;3;15;B02
2,016E+11;1;7;0;0;2;3;1;B02
2,016E+11;0;7;0;0;2;3;17;A01
2,016E+11;1;7;0;7;2;3;1;A01
2,016E+11;0;7;0;0;2;2;1;B02
2,016E+11;0;7;0;8;0;1;1;A01
