Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
2,016E+11;4;;;;2;0;;;0;1;1;0;53;1;0;1;99
2,016E+11;3;986;;L;2;0;;;0;0;1;24;85;1;0;1;0
2,016E+11;3;126;;;3;2;0;800;0;1;1;0;60;1;0;3;99
2,016E+11;3;986;;L;2;0;4;440;0;1;1;0;56;1;0;1;0
2,016E+11;3;2;;;2;0;13;500;0;0;1;0;0;1;0;1;99
2,016E+11;3;377;;;0;2;4;100;0;1;1;0;0;1;0;1;99
2,016E+11;2;580;;;2;2;18;128;0;1;3;0;72;1;0;1;99
2,016E+11;3;980;;;2;2;24;300;0;1;1;0;60;1;0;1;99
2,016E+11;3;980;;;2;2;29;900;0;0;2;0;63;1;0;0;99
2,016E+11;2;100;;;0;2;11;800;0;1;1;72;0;1;0;1;99
2,016E+11;2;100;;;2;1;12;400;0;1;1;0;60;1;0;1;99
2,016E+11;3;101;;;2;2;18;200;0;1;2;0;80;1;0;1;99
2,016E+11;3;976;;;2;2;6;700;0;0;2;0;75;1;0;0;99
2,016E+11;4;;;;1;0;;;0;1;2;30;0;9;0;1;0
2,016E+11;2;580;;;2;1;15;500;0;1;1;0;65;1;0;1;99
2,016E+11;3;980;;;2;2;34;747;0;1;2;0;63;1;0;1;99
2,016E+11;4;;;;2;2;;;0;2;0;0;0;1;5;1;0
2,016E+11;3;976;;;1;1;16;103;3;1;1;35;0;1;6;1;99
2,016E+11;2;100;;;3;2;12;702;0;0;2;0;0;1;5;3;99
2,016E+11;2;580;;;2;1;14;515;0;1;1;0;60;1;0;1;99
2,016E+11;3;114;;;2;0;13;800;0;0;1;0;0;1;0;0;0
2,016E+11;3;979;;;2;0;55;300;0;0;4;0;0;1;0;1;99
2,016E+11;3;22;;;2;2;12;600;0;1;1;0;70;1;0;3;99
2,016E+11;3;979;;;2;2;53;800;0;1;1;0;0;1;0;1;99
2,016E+11;3;22;;;2;1;12;320;0;4;4;0;0;2;0;1;0
2,016E+11;3;999;;;2;0;39;700;0;1;1;0;70;1;5;1;0
2,016E+11;3;114;;;2;2;12;500;0;1;2;0;0;1;0;3;99
2,016E+11;3;907;;;2;2;17;900;0;2;2;0;0;9;0;1;99
2,016E+11;3;114;;;2;2;3;100;0;1;1;0;42;1;0;1;99
2,016E+11;3;22;;;2;2;25;642;0;0;1;0;65;1;0;1;0
2,016E+11;3;982;;;2;2;39;300;0;1;1;0;85;1;0;1;99
2,016E+11;3;22;;;2;0;12;315;0;1;1;0;85;1;0;1;99
2,016E+11;3;225;;;2;0;1;300;0;0;3;0;0;0;0;1;0
2,016E+11;3;6110;;;2;0;15;100;0;1;1;0;55;1;0;1;0
2,016E+11;3;999;;;2;2;47;0;0;0;1;0;0;1;0;1;0
2,016E+11;2;106;;;3;4;16;200;0;1;1;0;0;1;0;1;99
2,016E+11;3;1;;;2;0;6;600;0;1;4;0;0;1;0;1;99
2,016E+11;3;6110;;;2;2;10;0;0;1;4;0;0;2;0;1;0
2,016E+11;4;;;;0;0;;;0;0;1;0;35;2;0;3;0
2,016E+11;3;22;;;2;2;19;100;0;1;3;0;54;1;0;3;0
2,016E+11;3;170;;;2;2;8;250;0;0;2;0;56;1;0;1;0
2,016E+11;3;986;;;2;2;55;300;0;1;2;0;63;1;0;1;99
2,016E+11;3;274;;;0;0;;;0;2;2;0;0;9;0;1;0
2,016E+11;3;20;;;2;2;24;328;0;0;2;0;42;1;0;0;99
2,016E+11;3;999;;;2;0;95;595;0;1;1;0;100;1;3;1;99
2,016E+11;3;986;;;2;0;30;550;0;2;2;70;0;1;0;1;0
2,016E+11;3;999;;;2;0;96;0;0;0;1;0;97;1;0;0;0
2,016E+11;3;999;;;2;2;84;200;0;1;2;0;72;1;0;3;99
2,016E+11;3;999;;;2;2;82;200;0;1;0;0;72;1;0;3;0
2,016E+11;3;153;;;2;0;20;500;0;2;0;0;0;1;0;1;0
2,016E+11;3;133;;;2;0;6;962;0;2;1;0;60;1;0;1;0
2,016E+11;3;6110;;;2;0;22;100;0;2;2;0;69;2;0;1;0
2,016E+11;3;999;;;2;0;62;820;0;1;1;0;52;1;2;3;99
2,016E+11;3;999;;;2;2;63;0;0;0;2;0;66;1;0;1;0
2,016E+11;3;24;;;2;1;0;810;0;0;2;0;57;1;0;0;99
2,016E+11;3;999;;;2;0;51;0;0;0;2;0;67;1;2;3;0
2,016E+11;3;35;;;2;0;20;600;0;0;1;56;0;2;0;1;99
2,016E+11;2;88;;;2;2;28;100;0;2;1;0;70;1;5;1;0
2,016E+11;4;0;;;2;2;;;0;0;1;0;60;1;0;1;0
2,016E+11;2;88;;;2;2;20;160;0;2;1;0;68;1;0;1;0
2,016E+11;3;906;;;2;2;54;140;0;1;1;0;60;1;2;1;99
2,016E+11;3;3;;;2;2;0;570;0;1;3;0;32;1;0;1;0
2,016E+11;4;1;;;2;2;;;0;1;3;0;40;1;0;1;0
2,016E+11;3;906;;;2;2;6;790;0;2;3;0;59;1;0;1;0
2,016E+11;3;901;;;0;2;0;975;0;1;2;0;56;1;0;3;0
2,016E+11;3;31;;;2;2;36;110;0;2;3;0;62;1;0;1;0
2,016E+11;3;907;2;;2;2;40;860;0;2;4;0;69;2;0;1;0
2,016E+11;3;998;;;2;2;55;150;0;1;2;0;0;9;0;3;99
2,016E+11;3;983;;;2;2;6;80;0;2;2;0;0;1;5;1;99
2,016E+11;2;106;;;2;2;62;0;0;2;2;0;62;2;0;1;99
2,016E+11;3;9;;;2;2;6;30;0;2;2;0;73;1;0;1;0
2,016E+11;3;9;;;2;2;28;150;0;1;3;0;50;1;0;1;99
2,016E+11;2;106;;;2;2;31;250;0;0;2;0;66;1;0;3;0
2,016E+11;3;43;;;2;2;15;880;0;2;3;0;47;1;0;1;0
2,016E+11;3;988;;;2;2;103;740;0;1;2;0;62;1;0;3;0
2,016E+11;3;900;;;2;2;17;300;0;1;1;0;60;1;0;0;99
2,016E+11;2;88;;;2;2;63;680;0;1;2;0;70;2;0;3;99
2,016E+11;2;88;;;2;0;68;800;0;1;1;0;68;1;0;1;0
2,016E+11;4;;;;2;2;;;0;2;1;0;75;1;6;1;3
2,016E+11;3;806;;;2;2;119;500;0;1;2;0;0;1;0;1;99
2,016E+11;3;48;;;2;2;0;800;0;2;4;0;49;1;0;3;0
2,016E+11;3;989;;;2;2;23;400;0;0;1;68;0;1;0;1;0
2,016E+11;3;809;;;2;2;10;962;0;1;3;0;85;5;5;1;99
2,016E+11;3;64;;;2;2;0;360;0;1;1;0;0;1;0;1;99
2,016E+11;3;989;;;2;2;24;800;0;1;1;75;0;1;0;0;0
2,016E+11;4;0;;;0;0;;;0;0;0;0;92;0;0;0;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;3
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;81;;A;2;2;5;661;0;0;1;0;0;1;0;1;0
2,016E+11;3;11;;;2;2;19;15;0;1;1;0;0;1;0;1;0
2,016E+11;4;0;;;3;0;;;1;1;1;0;0;1;0;1;99
2,016E+11;3;81;;;2;2;6;675;0;1;1;0;61;1;0;1;0
2,016E+11;3;12;;;2;2;25;500;0;1;0;0;0;0;0;0;0
2,016E+11;3;617;;;3;2;8;485;0;1;1;0;60;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;81;;A;2;2;4;760;0;1;1;0;0;2;0;1;0
2,016E+11;3;39;;;2;0;15;22;0;0;1;16;85;1;0;1;0
2,016E+11;9;0;;;2;0;;;0;0;0;0;0;1;0;1;0
2,016E+11;3;612;;;2;1;38;685;0;0;1;0;0;1;0;0;99
2,016E+11;3;914;;;3;2;5;530;0;1;1;27;174;1;0;1;99
2,016E+11;3;611;;;2;2;5;600;0;1;3;0;50;1;0;1;99
2,016E+11;3;615;;;1;2;4;342;0;1;2;250;78;1;0;1;0
2,016E+11;3;916;;;2;2;17;570;0;1;1;0;67;1;0;1;0
2,016E+11;2;116;;;3;0;8;0;3;0;1;0;0;1;0;1;0
2,016E+11;4;1;;;1;1;;;0;1;0;35;0;1;0;1;99
2,016E+11;3;916;;D;2;2;9;500;0;1;1;0;74;1;0;1;99
2,016E+11;4;0;;;2;0;;;0;0;0;0;0;0;0;0;0
2,016E+11;3;117;;;2;0;3;135;0;1;3;0;0;1;0;1;99
2,016E+11;3;900;;;3;2;6;247;0;1;2;0;0;1;0;1;0
2,016E+11;4;0;;;2;1;;;0;0;0;0;0;1;0;1;99
2,016E+11;3;1;;;2;0;;;0;1;1;0;0;1;0;1;0
2,016E+11;6;0;;;0;0;;;0;0;0;0;0;1;0;1;99
2,016E+11;3;117;;;2;0;5;7;0;1;1;0;0;1;0;1;99
2,016E+11;3;900;;;0;2;8;110;0;1;0;0;0;1;0;1;99
2,016E+11;4;1;;A;2;2;;;0;0;3;0;75;1;6;3;0
2,016E+11;4;9;;;2;2;;;0;1;4;0;40;1;2;3;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;97;1;5;1;0
2,016E+11;4;0;;;2;2;;;0;1;3;0;60;1;0;1;0
2,016E+11;3;81;;;0;0;5;768;0;1;1;0;0;1;0;1;0
2,016E+11;3;83;;;3;0;12;;0;1;1;10;72;1;0;1;0
2,016E+11;4;0;;;1;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;83;;;3;4;6;601;0;1;1;0;0;1;0;3;0
2,016E+11;4;0;;;0;0;;;0;1;1;0;50;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;60;1;0;1;3
2,016E+11;3;612;;;2;2;28;610;0;2;1;0;62;1;0;1;99
2,016E+11;3;23;;;2;2;2;198;0;2;3;0;0;1;0;1;0
2,016E+11;3;39;;;2;0;10;602;0;1;1;0;57;1;0;3;0
2,016E+11;3;18;;;2;2;31;929;0;2;1;0;0;1;0;1;0
2,016E+11;3;900;;;2;0;29;401;0;1;1;0;0;1;0;1;99
2,016E+11;3;612;;;2;0;28;275;0;1;2;0;0;1;0;1;0
2,016E+11;3;23;;;2;0;2;745;0;0;1;0;0;1;0;1;0
2,016E+11;3;900;;D;2;2;28;501;0;2;1;73;73;1;0;1;99
2,016E+11;3;900;;;2;0;33;385;0;0;1;0;0;1;0;1;0
2,016E+11;3;618;;;2;2;71;601;0;2;1;0;0;2;2;1;99
2,016E+11;3;618;;D;2;2;70;1738;0;1;1;0;78;2;0;1;0
2,016E+11;3;115;;;2;0;11;201;0;1;1;0;78;1;0;1;99
2,016E+11;3;115;;;2;2;12;200;0;1;1;0;74;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;1;1;0;45;3;0;1;99
2,016E+11;3;115;;;2;2;35;392;0;2;2;0;78;1;0;1;0
2,016E+11;3;115;;;2;1;15;323;0;1;1;0;78;1;0;1;99
2,016E+11;9;;;;2;0;;;0;0;1;0;75;1;0;1;0
2,016E+11;3;81;;;2;2;28;450;2;1;1;0;61;1;0;1;99
2,016E+11;4;1;;;1;1;;;1;1;1;0;62;1;0;1;99
2,016E+11;4;0;2;;2;2;;;0;1;1;0;65;1;0;1;99
2,016E+11;3;618;;;2;2;90;216;0;1;1;0;75;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;2;0;0;1;0;3;0
2,016E+11;3;114;;;2;2;7;95;0;1;1;0;70;1;0;1;99
2,016E+11;4;1;;;2;0;;;0;1;1;0;64;1;0;1;99
2,016E+11;3;2;2;;2;2;71;651;0;1;0;0;55;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;1;0;60;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;60;1;0;1;0
2,016E+11;3;115;;;2;0;4;742;0;3;1;0;0;1;0;1;99
2,016E+11;3;900;;;1;2;42;1350;0;0;0;0;0;0;0;0;0
2,016E+11;3;900;;;2;1;45;850;0;1;2;0;0;1;0;1;0
2,016E+11;4;900;;;3;2;;;0;1;1;0;0;1;6;1;99
2,016E+11;3;13;;;2;2;68;810;0;1;1;0;0;1;0;3;99
2,016E+11;3;900;;;2;2;49;711;0;1;1;0;0;1;0;1;0
2,016E+11;3;40;;;2;0;1;992;0;0;2;0;0;1;5;1;99
2,016E+11;3;900;;D;0;2;51;400;0;0;4;0;0;1;0;0;0
2,016E+11;3;900;;;2;2;38;0;0;1;1;0;0;1;0;1;0
2,016E+11;3;900;;;2;0;53;901;0;2;1;0;0;1;0;1;99
2,016E+11;3;618;;;2;2;73;500;0;1;1;0;57;1;0;3;99
2,016E+11;3;914;;;2;2;31;371;0;2;3;0;81;0;0;1;0
2,016E+11;3;914;;;2;0;35;584;0;1;1;0;0;1;0;1;0
2,016E+11;3;914;;;0;0;34;914;0;0;2;0;0;1;0;1;99
2,016E+11;3;914;;;2;2;35;718;0;2;3;0;0;1;0;1;99
2,016E+11;3;914;;;2;0;28;185;0;2;3;0;70;1;0;1;99
2,016E+11;3;916;;;2;2;43;505;0;2;3;0;61;8;0;4;99
2,016E+11;2;116;;;2;2;55;527;0;2;3;0;70;1;0;1;0
2,016E+11;2;116;;;2;0;41;500;0;1;1;0;60;1;0;1;99
2,016E+11;2;116;;;2;2;96;500;0;1;1;0;70;1;0;1;99
2,016E+11;2;116;;N;2;0;90;125;0;1;1;0;0;1;0;1;0
2,016E+11;3;116;;;2;2;88;858;0;2;2;0;0;1;0;1;0
2,016E+11;2;22;;;2;2;2;45;0;2;3;0;0;1;0;1;0
2,016E+11;2;116;;;2;0;81;500;0;1;1;0;80;1;0;3;99
2,016E+11;2;116;;;2;0;31;450;0;0;1;0;0;1;0;1;0
2,016E+11;2;116;;;2;2;36;301;0;1;1;0;0;1;0;1;0
2,016E+11;2;116;;;2;0;;;0;2;1;59;0;1;0;1;0
2,016E+11;2;116;;;1;2;35;251;0;0;1;0;73;1;0;1;0
2,016E+11;3;916;;;2;0;22;591;0;1;1;0;0;1;0;1;99
2,016E+11;4;;;;2;1;;;0;0;1;0;30;1;0;4;99
2,016E+11;3;55;;;4;0;7;440;0;1;2;0;0;1;0;1;0
2,016E+11;2;193;;;2;2;10;400;3;1;1;0;0;1;0;1;0
2,016E+11;2;193;;;2;2;11;330;0;1;1;74;0;1;0;3;0
2,016E+11;2;193;;;2;0;28;800;0;0;2;0;50;1;0;3;99
2,016E+11;2;194;;;2;2;7;370;0;1;1;0;75;1;0;1;0
2,016E+11;3;1;;;2;2;11;800;0;1;3;0;66;1;0;1;0
2,016E+11;3;81;;;2;2;4;240;0;1;1;0;70;1;0;1;99
2,016E+11;9;22;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;194;;;2;2;6;840;0;0;1;0;92;1;0;1;0
2,016E+11;2;193;;;0;2;16;850;0;1;1;0;0;1;0;1;99
2,016E+11;3;81;;;0;1;4;630;0;1;1;0;75;1;0;1;0
2,016E+11;2;194;;;2;1;7;100;0;1;1;0;70;1;0;1;0
2,016E+11;3;61;;;2;0;4;300;0;1;3;0;70;2;0;1;0
2,016E+11;3;81;;;2;0;6;590;0;0;1;0;75;1;5;1;0
2,016E+11;4;;;;1;2;;;0;2;1;0;0;1;0;1;0
2,016E+11;3;859;;;2;2;6;700;0;1;1;0;65;1;0;1;0
2,016E+11;2;196;;;2;2;119;300;0;0;1;77;0;1;0;1;99
2,016E+11;3;859;;;2;2;3;990;0;1;1;0;0;1;0;1;0
2,016E+11;2;198;;;2;2;8;500;0;1;1;0;50;1;0;3;0
2,016E+11;2;196;;;2;2;116;200;0;1;1;0;70;1;0;1;0
2,016E+11;2;196;;;2;2;134;250;0;2;4;0;60;1;0;1;0
2,016E+11;2;196;;;2;2;130;620;0;4;1;0;0;1;0;1;99
2,016E+11;2;198;;;2;0;0;800;0;1;1;0;57;1;0;3;99
2,016E+11;2;196;;;2;2;112;400;0;4;3;0;50;1;0;1;99
2,016E+11;3;60;;;2;2;6;700;0;1;1;0;70;1;0;1;0
2,016E+11;2;196;;;2;0;135;300;0;0;1;0;60;1;0;1;99
2,016E+11;2;198;;;0;0;21;533;0;0;0;0;50;0;0;0;0
2,016E+11;2;198;;;2;2;28;900;0;2;2;0;79;1;0;1;99
2,016E+11;2;198;;;3;2;25;225;0;2;0;0;0;1;0;1;0
2,016E+11;2;198;;;0;0;30;560;0;0;2;0;0;1;0;3;0
2,016E+11;3;368;;;2;2;18;80;0;0;2;0;50;1;0;1;99
2,016E+11;4;;;;1;0;;;0;2;1;0;0;1;0;1;99
2,016E+11;4;;;;2;0;;;0;0;1;0;0;1;0;1;99
2,016E+11;2;198;;;2;0;24;0;0;0;1;0;0;1;0;1;99
2,016E+11;2;198;;T;2;0;22;100;0;0;1;0;71;1;0;1;99
2,016E+11;2;198;;;2;0;27;750;0;1;3;0;85;0;0;1;99
2,016E+11;3;368;;;2;2;3;540;0;0;0;0;0;1;0;1;0
2,016E+11;2;198;;;2;0;35;100;0;1;1;0;70;1;0;1;99
2,016E+11;2;198;;;2;2;21;533;0;1;0;0;10;1;;;
2,016E+11;3;468;;;2;2;0;750;0;2;1;0;0;1;0;1;99
2,016E+11;2;198;;;2;2;27;30;0;1;1;0;75;1;0;1;99
2,016E+11;2;198;;;2;2;27;10;0;1;1;0;75;2;0;1;99
2,016E+11;2;198;;;2;2;21;533;0;2;0;0;20;1;;;
2,016E+11;3;568;;;2;2;0;650;0;1;0;7;10;1;;;
2,016E+11;3;768;;;2;2;0;750;0;2;0;0;10;1;;;
2,016E+11;3;568;;;2;2;0;700;0;1;0;0;15;4;;;
2,016E+11;2;198;;;2;0;64;525;0;1;1;80;0;1;0;1;0
2,016E+11;2;196;;;2;2;88;100;0;1;3;0;80;1;0;1;0
2,016E+11;3;355;;;2;1;6;250;0;0;0;0;0;0;0;0;0
2,016E+11;2;196;;;2;2;79;0;0;2;2;0;70;2;0;1;0
2,016E+11;2;196;;;2;2;65;750;0;1;2;0;60;1;0;1;99
2,016E+11;3;107;;;2;2;9;430;0;0;4;0;60;1;0;1;99
2,016E+11;2;193;;;2;2;118;900;0;2;2;0;6;1;0;1;3
2,016E+11;3;193;;;2;0;27;150;0;0;3;0;73;2;0;1;0
2,016E+11;4;205;;;2;0;;;0;0;1;0;70;1;0;1;0
2,016E+11;3;207;;;2;2;;;0;1;1;0;70;1;0;1;3
2,016E+11;3;1;;;2;2;;;0;0;1;0;60;1;0;1;0
2,016E+11;2;193;;;2;2;;;0;1;1;0;67;1;6;1;0
2,016E+11;2;1;;;3;2;;;0;0;3;0;70;1;0;1;99
2,016E+11;3;11;;;3;4;;;0;0;1;67;40;1;0;1;0
2,016E+11;3;20;;;2;0;82;0;0;3;2;0;70;1;0;1;0
2,016E+11;3;507;;;2;0;;;0;1;1;0;60;1;0;1;0
2,016E+11;9;205;;;2;0;;;0;1;1;0;0;1;0;1;0
2,016E+11;3;207;;;2;2;;;0;2;1;60;0;1;0;1;99
2,016E+11;2;193;;;3;0;;;0;1;1;0;75;1;0;1;0
2,016E+11;2;20;;;2;2;;;0;0;1;0;66;2;0;0;0
2,016E+11;2;20;;T;2;2;;;0;1;1;0;66;1;0;1;0
2,016E+11;9;0;;;2;2;;;0;0;0;0;0;2;0;0;0
2,016E+11;2;193;;;2;2;;;0;1;1;0;70;1;0;1;99
2,016E+11;2;193;;;2;2;128;800;0;0;2;70;70;2;0;1;0
2,016E+11;2;20;;T;2;2;119;0;0;0;1;0;70;8;0;0;99
2,016E+11;3;1;;;2;2;;;0;1;1;0;0;1;0;1;0
2,016E+11;2;193;;;2;2;;;0;2;3;0;70;0;0;1;99
2,016E+11;4;107;;;0;2;;;1;0;3;0;70;1;0;1;99
2,016E+11;3;232;;;2;2;2;500;0;0;2;0;38;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;2;1;0;47;1;0;1;99
2,016E+11;3;80;;;2;2;;;0;1;1;60;0;1;0;1;0
2,016E+11;3;1;;;2;2;;;0;0;0;0;60;1;0;1;0
2,016E+11;3;80;;;2;2;6;900;0;1;3;0;60;1;0;1;0
2,016E+11;3;80;;;2;0;;;0;0;1;65;0;2;0;1;99
2,016E+11;3;1;;;2;2;191;900;0;2;1;60;0;1;0;1;0
2,016E+11;3;81;;;2;2;209;300;0;1;2;0;0;1;0;3;0
2,016E+11;3;333;;;2;1;5;980;0;3;3;0;70;1;0;3;99
2,016E+11;3;81;;;2;2;192;200;0;2;1;0;58;1;0;1;99
2,016E+11;3;81;;;2;0;;;0;2;3;0;0;1;0;3;99
2,016E+11;3;81;;;2;2;227;300;0;2;3;0;64;1;0;1;0
2,016E+11;3;81;;;2;0;203;400;0;1;2;0;72;1;0;1;0
2,016E+11;3;81;;;2;2;223;120;0;2;2;0;57;1;0;1;3
2,016E+11;3;81;;;2;2;226;100;0;1;2;57;0;1;0;3;99
2,016E+11;3;81;;;2;2;221;0;0;0;1;0;60;1;0;1;0
2,016E+11;3;2;;;2;2;12;400;0;2;2;0;50;1;0;1;0
2,016E+11;3;80;;;2;0;198;500;0;2;3;0;0;1;0;1;0
2,016E+11;3;81;;;2;2;223;20;0;2;2;0;57;1;0;1;99
2,016E+11;3;81;;;2;2;38;385;0;1;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;0;2;0;0;1;0;1;0
2,016E+11;4;5;;;2;2;20;695;0;2;2;0;0;1;0;1;99
2,016E+11;6;0;;;0;0;;;0;1;0;0;0;1;0;1;0
2,016E+11;3;305;;;2;0;;;0;2;4;0;52;2;0;1;99
2,016E+11;3;30;;;2;2;6;600;0;2;1;0;64;2;0;1;99
2,016E+11;3;1;3;;3;2;7;500;0;2;2;0;97;1;0;1;99
2,016E+11;3;30;;;2;0;;;0;0;0;60;60;2;0;1;0
2,016E+11;2;197;;;2;2;;;0;1;1;0;60;1;0;1;0
2,016E+11;3;81;;;2;2;;;0;2;3;0;60;1;0;1;0
2,016E+11;2;197;;;2;0;7;300;0;1;1;0;66;1;0;1;0
2,016E+11;3;263;;;2;2;;;0;2;1;0;0;1;0;1;99
2,016E+11;6;0;;;0;0;;;0;1;1;0;0;1;0;1;99
2,016E+11;2;197;;;2;2;22;150;0;2;2;0;0;1;0;1;99
2,016E+11;2;197;;;2;2;38;500;0;2;2;0;63;2;0;1;99
2,016E+11;3;13;;;2;2;;;0;1;2;0;40;1;0;1;99
2,016E+11;3;151;;;2;0;6;249;0;1;3;0;0;1;0;1;99
2,016E+11;4;1;;;2;0;;;0;1;1;0;60;1;0;1;3
2,016E+11;3;63;;;2;2;;;0;2;3;0;55;1;0;1;99
2,016E+11;4;339;;;2;0;;;0;0;2;0;42;2;0;0;99
2,016E+11;2;1;;;2;2;;;0;0;3;0;60;2;0;1;99
2,016E+11;9;0;;;3;2;84;300;0;2;1;45;110;1;5;1;99
2,016E+11;2;1;;;0;2;82;800;0;0;2;60;50;2;2;1;99
2,016E+11;2;193;;;2;2;87;100;0;1;1;0;0;1;0;1;0
2,016E+11;2;200;;;2;0;18;900;0;1;1;0;65;1;0;1;99
2,016E+11;2;193;;;2;2;52;100;0;2;1;0;73;1;0;1;99
2,016E+11;3;39;;;2;0;0;1000;0;1;1;0;60;1;0;1;99
2,016E+11;2;50;;;2;2;20;600;0;1;1;0;60;1;0;1;99
2,016E+11;3;1;;;2;2;74;0;0;2;2;0;85;1;0;1;0
2,016E+11;4;0;;;2;2;;;0;2;1;0;50;1;0;1;99
2,016E+11;2;50;;;2;0;30;500;0;1;1;65;0;1;0;1;0
2,016E+11;3;20;;;2;0;50;500;0;2;3;45;0;2;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;3;99
2,016E+11;2;193;;;2;0;67;800;0;2;2;0;60;2;0;1;99
2,016E+11;9;0;;;1;0;;;3;0;0;0;0;2;6;0;99
2,016E+11;3;84;;;0;1;;;0;0;1;0;0;1;0;1;99
2,016E+11;3;218;;;2;2;;;0;1;3;0;50;1;0;0;0
2,016E+11;3;218;;;2;1;;;0;2;3;0;60;1;0;3;0
2,016E+11;9;20;;;2;2;111;900;0;1;2;0;0;1;0;1;0
2,016E+11;3;147;;;2;1;;;0;2;2;0;40;1;0;1;99
2,016E+11;3;84;;;2;2;;;0;2;3;0;42;1;0;0;99
2,016E+11;2;193;;;2;2;120;800;0;1;2;0;70;2;0;1;0
2,016E+11;3;20;;;2;2;101;140;0;1;1;0;0;1;0;3;99
2,016E+11;2;197;;;2;2;58;200;0;1;3;0;80;1;0;1;0
2,016E+11;3;47;;;2;2;;;0;1;2;0;0;1;0;3;0
2,016E+11;9;1;;;2;2;79;900;0;1;1;0;63;2;0;3;0
2,016E+11;3;10;;;2;0;;;0;3;3;0;70;1;0;1;99
2,016E+11;4;0;;;2;2;;;0;1;1;0;52;1;0;1;0
2,016E+11;2;198;;;2;2;;;0;1;1;0;63;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;2;1;0;0;1;0;1;99
2,016E+11;4;0;;;2;1;;;0;1;2;0;43;1;0;1;99
2,016E+11;2;198;;;2;2;76;800;0;1;1;0;60;1;0;1;99
2,016E+11;3;343;;;2;0;;;0;1;1;0;50;1;0;1;0
2,016E+11;2;198;;;2;2;82;800;0;1;1;0;85;1;0;1;0
2,016E+11;2;198;;;2;2;;;0;1;1;0;0;1;0;1;99
2,016E+11;3;344;;;2;0;;;0;1;0;0;78;1;0;1;99
2,016E+11;2;198;;;2;2;86;500;0;1;1;0;60;1;2;3;0
2,016E+11;3;343;;;2;0;;;0;3;2;0;70;1;0;1;0
2,016E+11;2;10;;;2;2;40;100;0;1;1;0;74;1;0;1;0
2,016E+11;3;71;;;2;2;;;0;1;2;0;60;1;0;1;99
2,016E+11;2;10;;;2;2;118;850;0;0;1;0;60;2;0;1;99
2,016E+11;2;198;;;2;2;129;50;0;1;1;0;61;1;0;1;0
2,016E+11;4;0;;;2;0;;;0;1;1;0;60;1;2;1;99
2,016E+11;2;2;;;2;2;125;0;0;1;1;0;92;1;0;3;0
2,016E+11;3;334;;;2;2;;;0;2;2;0;50;1;0;3;99
2,016E+11;2;10;;;2;2;122;650;0;1;1;0;70;1;0;1;99
2,016E+11;2;10;;;2;0;113;600;0;0;1;0;69;1;0;1;0
2,016E+11;2;198;;;2;2;129;900;0;1;1;0;62;2;0;1;99
2,016E+11;2;198;;;2;2;;;0;1;1;91;87;2;0;1;99
2,016E+11;3;506;;;2;2;;;0;2;2;0;55;1;0;3;99
2,016E+11;2;198;;;2;2;143;0;0;2;1;0;80;0;0;1;99
2,016E+11;3;506;;;2;0;;;0;0;1;0;40;1;0;1;99
2,016E+11;3;506;;;2;0;;;0;2;0;0;78;1;0;1;99
2,016E+11;2;198;;;2;0;;;0;1;1;0;40;1;0;3;99
2,016E+11;2;198;;;2;0;132;825;0;2;1;0;0;1;0;1;99
2,016E+11;3;37;;;2;2;;;0;2;2;0;40;1;0;1;99
2,016E+11;3;2;;;2;2;0;230;0;1;1;0;80;1;0;1;99
2,016E+11;3;2;;;2;2;0;650;0;2;1;0;80;1;0;1;99
2,016E+11;3;902;;;2;2;9;140;0;2;1;0;60;1;0;1;99
2,016E+11;2;94;;;2;2;159;770;0;2;3;0;80;8;0;1;99
2,016E+11;3;1091;;;2;2;45;728;0;2;1;0;73;1;0;1;99
2,016E+11;2;94;;;2;2;162;740;0;1;1;0;71;2;0;1;99
2,016E+11;3;2;;;2;2;0;212;0;1;1;30;82;1;0;1;99
2,016E+11;3;902;;;2;2;10;437;0;2;2;0;62;5;0;3;99
2,016E+11;3;2;;;2;2;0;910;0;2;1;0;70;1;0;1;3
2,016E+11;3;136;;;2;2;0;50;0;1;1;0;0;1;0;1;99
2,016E+11;2;94;;;2;2;157;400;0;1;1;0;73;1;0;1;99
2,016E+11;3;92;;D;2;2;0;80;0;1;1;0;70;1;0;1;3
