Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
2,016E+11;16;5;31;925;1;2;2;1;5;575;21, AV OLIVIER GOUBERT;M;4938097;110538;760
2,016E+11;16;6;16;1700;1;2;2;1;2;540;BD DE L EUROPE;M;4943220;107895;760
2,016E+11;16;6;22;1820;1;2;1;1;2;681;102, R PIERRE CORNEILLE;M;4942072;109337;760
2,016E+11;16;6;21;715;1;2;2;3;1;640;R AUX SAULNIERS;M;4928344;103821;760
2,016E+11;16;6;17;1735;1;2;1;1;6;212;29, RTE DE ROUEN;M;4943998;114243;760
2,016E+11;16;6;26;2148;2;2;2;1;3;540;14, R HENRI WALLON;M;4944377;112254;760
2,016E+11;16;5;23;2225;5;2;5;1;6;540;01, YSER. BOULEVARD DE L;M;4944843;109959;760
2,016E+11;16;5;30;510;5;2;3;1;6;540;R DE FLORENCE;M;4944379;108772;760
2,016E+11;16;5;31;1815;1;2;1;1;1;366;R DE FRESQUIENNES;M;4951042;103289;760
2,016E+11;16;6;18;1640;1;2;3;1;3;212;R DU DOCTEUR ROUX;M;4944325;114873;760
2,016E+11;16;6;29;615;1;2;1;1;3;429;115,RTE DE PARIS;M;4941351;113736;760
2,016E+11;16;6;2;1655;1;1;1;1;2;484;;M;4934653;107733;760
2,016E+11;16;6;28;2235;5;2;1;1;6;540;AV ARISTIDE BRIAND;M;4943535;110353;760
2,016E+11;16;4;30;1944;1;2;1;1;6;575;10, R DANIEL SORANO;M;4939714;106720;760
2,016E+11;16;7;8;1040;1;2;1;1;6;561;30, R MARECHAL LECLERC;M;4930243;101377;760
2,016E+11;16;7;8;1000;1;2;1;1;2;540;45, BD DES BELGES;M;4944319;108479;760
2,016E+11;16;7;9;1900;1;2;1;1;6;575;BD LENINE;M;4938619;111008;760
2,016E+11;16;7;11;500;5;2;2;1;3;540;23, AV JEAN RONDEAUX;M;4943461;107644;760
2,016E+11;16;7;19;800;1;2;2;1;3;108;RTE DE NEUFCHATEL;M;4946985;111999;760
2,016E+11;16;7;24;1740;1;2;2;1;3;540;1, R GALILEE;M;4945430;113880;760
2,016E+11;16;5;4;1245;1;2;1;1;6;575;BD LENINE;M;4937935;111097;760
2,016E+11;16;6;13;830;1;2;1;1;6;540;3, R D'ELBEUF;M;4943066;108621;760
2,016E+11;16;6;15;835;1;2;1;1;6;575;R DU JURA;M;4939452;107157;760
2,016E+11;16;6;27;1400;1;2;1;1;3;540;23, R JEAN LECANUET;M;4944400;109551;760
2,016E+11;16;6;28;1220;1;2;1;1;2;540;18, AV ARISTIDE BRIAND;M;4943608;110136;760
2,016E+11;16;8;2;715;1;2;1;2;5;682;159, R DU VILLAGE;M;4932049;113367;760
2,016E+11;16;11;25;1000;1;1;1;1;2;157;;M;4946451;103904;760
2,016E+11;16;7;25;1510;1;2;2;1;3;540;117, RTE DU HAVRE;M;4945279;105657;760
2,016E+11;16;7;9;1810;1;2;1;1;6;498;41, AV JEAN JAURES;M;4942764;106737;760
2,016E+11;16;7;2;240;5;2;1;1;6;681;38, GR DE QUATRE-MARES;M;4940271;110329;760
2,016E+11;16;7;11;1550;1;2;1;1;6;366;R DU GENERAL DE GAULLE;M;4951086;103891;760
2,016E+11;16;6;13;1900;1;2;1;1;1;540;1, GRAND MARE. AVENUE DE;M;4944343;113159;760
2,016E+11;16;5;11;1630;1;2;6;1;6;322;BD PIERRE BROSSOLETTE;M;4941569;104259;760
2,016E+11;16;5;27;2050;1;2;6;1;6;410;RTE DE DUCLAIR;M;4947377;102949;760
2,016E+11;16;7;8;1755;1;2;1;1;2;540;114, R JEANNE D'ARC;M;4944765;109402;760
2,016E+11;16;5;30;1310;1;1;1;1;2;575;;M;4938014;106344;760
2,016E+11;16;6;4;1210;1;2;6;1;6;498;1, R DU GENERAL FOY;M;4942332;106160;760
2,016E+11;16;6;7;640;1;2;2;1;3;540;BD DE L EUROPE;M;4942707;108350;760
2,016E+11;16;6;9;1700;1;2;2;1;6;540;180, R SAINT JULIEN;M;4942560;107371;760
2,016E+11;16;6;24;25;5;2;2;1;2;498;86, BD DU 11 NOVEMBRE;M;4941684;107021;760
2,016E+11;16;8;2;1420;1;2;1;1;6;108;3780, RTE DE NEUFCHATEL;M;4947368;112416;760
2,016E+11;16;8;7;301;5;2;2;1;3;540;RTE DE LYONS LA FORET;M;4943589;113433;760
2,016E+11;16;7;29;1540;1;2;1;1;6;157;44, R GASTON BOULET;M;4945377;105163;760
2,016E+11;16;8;2;1220;1;2;1;2;3;212;;M;4945711;114411;760
2,016E+11;16;8;22;1100;1;1;1;1;6;540;AV DU GRAND COURS;M;4942554;110581;760
2,016E+11;16;8;19;2355;5;1;4;1;6;540;PONT MATHILDE;M;4943008;110094;760
2,016E+11;16;8;3;1600;1;2;3;1;3;681;BD INDUSTRIEL;M;4940288;111072;760
2,016E+11;16;8;9;2000;1;2;1;1;6;319;8, AV JEAN JAURES;M;4935572;100630;760
2,016E+11;16;8;20;2025;1;2;3;1;6;540;199, R DU RENARD;M;4945122;107033;760
2,016E+11;16;8;8;1730;1;2;1;1;6;157;CENTRE CIAL BAPEAUME;M;4945802;104480;760
2,016E+11;16;8;22;1830;1;2;2;1;6;681;181, R PIERRE CORNEILLE;M;4941826;109710;760
2,016E+11;16;7;27;1830;1;2;2;1;3;484;38, AV DE L'AMITIE;M;4935441;109436;760
2,016E+11;16;8;7;1630;1;2;1;1;6;540;QU DE LA BOURSE;M;4943857;109028;760
2,016E+11;16;8;23;930;1;2;2;1;3;498;BD DU 11 NOVEMBRE;M;4942281;106719;760
2,016E+11;16;8;12;1745;1;2;3;1;3;540;R JEAN PHILIPPE RAMEAU;M;4944841;114213;760
2,016E+11;16;7;25;1835;1;2;3;1;6;451;28, R JACQUES BOUTROLLE;M;4946225;106994;760
2,016E+11;16;8;26;2325;5;1;2;1;6;575;BD LENINE;M;4938103;111002;760
2,016E+11;16;8;29;905;1;2;1;1;1;212;BD DE LA PAIX;M;4944415;115309;760
2,016E+11;16;7;18;1920;1;2;1;1;1;681;46, AV DU 14 JUILLET;M;4940685;109491;760
2,016E+11;16;7;22;2300;5;2;2;1;3;540;R JEAN TEXCIER;M;4945247;112005;760
2,016E+11;16;8;30;1540;1;2;2;1;6;575;89, R LEON GAMBETTA;M;4938087;110643;760
2,016E+11;16;7;25;1837;1;2;2;1;6;540;50, RTE DU HAVRE;M;4945053;105931;760
2,016E+11;16;7;23;130;5;2;2;1;6;540;72, R D'ELBEUF;M;4942587;108268;760
2,016E+11;16;9;2;1220;1;2;1;1;6;540;2, R SAINT SEVER;M;4943528;108992;760
2,016E+11;16;7;18;1525;1;2;2;1;1;322;BD DE STALINGRAD;M;4941981;102475;760
2,016E+11;16;9;5;1250;1;2;1;2;6;402;43, RTE DE DIEPPE;M;4951982;103848;760
2,016E+11;16;9;6;1615;1;2;4;1;6;322;AV DES CANADIENS;M;4939855;106263;760
2,016E+11;16;9;7;2040;3;2;1;1;6;497;;M;4937877;104846;760
2,016E+11;16;9;10;810;1;2;3;1;2;540;49, BD DES BELGES;M;4944364;108497;760
2,016E+11;16;8;25;1200;1;2;3;1;6;212;1,PL FOCH;M;4944050;114538;760
2,016E+11;16;8;30;1050;1;1;1;1;2;681;BD INDUSTRIEL;M;4941005;110877;760
2,016E+11;16;9;12;2115;5;2;1;1;6;540;39, R STANISLAS GIRARDIN;M;4944648;108257;760
2,016E+11;16;9;12;1840;1;2;1;1;4;540;QU GASTON BOULET;M;4944104;108155;760
2,016E+11;16;9;12;1725;1;2;3;1;6;540;31, RTE DE LYONS LA FORE;M;4943681;112082;760
2,016E+11;16;9;6;2110;5;2;2;1;1;540;R BOURBAKI;M;4943644;106445;760
2,016E+11;16;9;7;850;1;2;2;1;3;231;R AUGUSTIN HENRI;M;4929079;100820;760
2,016E+11;16;9;10;2240;5;2;2;1;3;231;1, CRS CARNOT;M;4928712;101879;760
2,016E+11;16;9;14;2247;5;2;4;1;6;540;QU GASTON BOULET;M;4944218;107815;760
2,016E+11;16;8;5;620;1;2;1;1;6;540;AV JACQUES CARTIER;M;4943568;108677;760
2,016E+11;16;7;24;2130;1;2;1;1;6;540;QU D'ELBEUF;M;4943494;109439;760
2,016E+11;16;12;2;2235;5;2;6;1;3;540;;M;4943466;107149;760
2,016E+11;16;9;20;725;1;2;2;1;3;178;R DULCIE SEPTEMBER;M;4931440;103552;760
2,016E+11;16;9;15;1000;1;2;1;2;6;681;97, R DU MADRILLET;M;4940729;107609;760
2,016E+11;16;9;23;2230;5;2;3;1;3;681;48, R EUGENE TILLOY;M;4940563;108754;760
2,016E+11;16;9;19;1235;1;2;3;1;3;498;109, BD DU 11 NOVEMBRE;M;4941430;107152;760
2,016E+11;16;9;21;800;1;2;3;1;3;410;48, R PAUL PAINLEVE;M;4948564;104157;760
2,016E+11;16;9;18;1850;1;2;1;1;7;451;R THOMAS BECKET;M;4946002;106883;760
2,016E+11;16;8;31;1140;1;1;1;1;2;540;;M;4945164;105635;760
2,016E+11;16;10;4;230;5;1;1;1;6;157;COTE DE CANTELEU;M;4944904;104730;760
2,016E+11;16;10;4;1710;1;2;1;1;6;540;61, R LAFAYETTE;M;4943287;109004;760
2,016E+11;16;9;20;2355;5;2;2;1;3;540;18, R DE LA CROIX D'YONV;M;4945086;106637;760
2,016E+11;16;9;7;1220;1;2;1;1;2;410;R DU BOUT DU BOSC;M;4948176;103478;760
2,016E+11;16;9;8;1700;1;2;1;1;6;108;3742, RTE DE NEUFCHATEL;M;4947335;112376;760
2,016E+11;16;10;6;810;1;1;1;1;4;497;;M;4938071;105091;760
2,016E+11;16;9;14;950;1;2;1;1;6;540;57, R DE LA REPUBLIQUE;M;4944129;109794;760
2,016E+11;16;10;9;1830;1;2;1;1;1;474;9, R DU MOULIN A POUDRE;M;4948497;104688;760
2,016E+11;16;10;6;1120;1;2;1;1;6;540;5, PL BERNARD TISSOT;M;4944836;109389;760
2,016E+11;16;10;8;1950;5;2;2;1;3;178;303, R DE TOURVILLE;M;4930611;102567;760
2,016E+11;16;10;1;1225;1;1;6;1;6;540;;M;4943489;107207;760
2,016E+11;16;10;3;1115;1;2;2;1;6;497;R DE LA PIERRE D'ETAT;M;4938820;102298;760
2,016E+11;16;10;12;1400;1;2;1;1;6;498;114, AV JEAN JAURES;M;4942655;106208;760
2,016E+11;16;10;14;1210;1;2;2;1;6;540;153, BD DE L EUROPE;M;4943224;107876;760
2,016E+11;16;10;14;2215;5;2;2;1;3;540;136, R SAINT JULIEN;M;4942626;107511;760
2,016E+11;16;10;15;605;3;1;1;1;2;157;;M;4946449;103906;760
2,016E+11;16;10;20;1700;1;1;1;3;6;497;;M;4938012;104837;760
2,016E+11;16;10;18;1920;5;2;1;3;6;484;46, R JEAN JACQUES ROUSS;M;4934469;109497;760
2,016E+11;16;10;21;450;5;2;2;1;6;540;QU DU HAVRE.;M;4944100;108224;760
2,016E+11;16;10;13;1150;1;2;1;1;6;402;444, COTE DE DIEPPE;M;4952878;104109;760
2,016E+11;16;10;20;2035;5;2;3;1;3;540;1, AV JEAN RONDEAUX;M;4943792;107928;760
2,016E+11;16;10;25;2005;5;2;5;1;3;540;BD DE LA MARNE;M;4944727;109374;760
2,016E+11;16;11;1;950;1;2;2;1;3;540;28, R DE BIHOREL;M;4945004;110389;760
2,016E+11;16;11;8;1610;1;2;5;1;3;498;BD DU 11 NOVEMBRE;M;4942285;106717;760
2,016E+11;16;11;3;1420;1;2;3;1;3;681;62, R LEDRU ROLLIN;M;4942385;109376;760
2,016E+11;16;11;6;5;5;2;2;1;2;681;R LEON SALVA;M;4941063;107885;760
2,016E+11;16;11;9;1925;1;1;1;3;3;681;14, BD INDUSTRIEL;M;4941980;110736;760
2,016E+11;16;11;7;740;2;2;1;2;3;540;QU DE BOISGUILBERT;M;4944267;107647;760
2,016E+11;16;11;15;900;1;2;2;2;6;681;R LEON SALVA;M;4941073;107896;760
2,016E+11;16;11;10;2210;5;2;2;2;4;681;1bis, R LEON SALVA;M;4942048;109185;760
2,016E+11;16;11;11;1620;1;2;3;1;7;540;BD FERDINAND DE LESSEPS;M;4944487;106772;760
2,016E+11;16;11;17;1930;5;2;1;2;4;216;550, RTE DE DIEPPE;M;4947674;104783;760
2,016E+11;16;11;7;1525;1;1;1;1;6;540;QU JACQUES ANQUETIL;M;4942994;109951;760
2,016E+11;16;11;14;940;1;1;1;1;3;540;;M;4945444;105253;760
2,016E+11;16;10;30;1630;1;2;1;1;2;540;PONT GUISTAVE FLAUBERT;M;4944202;106521;760
2,016E+11;16;11;18;2140;5;2;2;1;3;157;AV DE BUCHHOLZ;M;4944840;103040;760
2,016E+11;16;11;18;440;5;2;1;2;6;540;122, AV DU MONT RIBOUDET;M;4944584;107205;760
2,016E+11;16;11;2;1000;1;2;2;1;6;540;134, AV DU MONT RIBOUDET;M;4944625;107113;760
2,016E+11;16;11;21;700;3;1;1;2;6;457;;M;4934126;94898;760
2,016E+11;16;11;7;30;3;1;1;3;1;157;COTE DE CANTELEU;M;4944413;103999;760
2,016E+11;16;11;21;1130;1;2;3;2;3;681;R D'EAUPLET;M;4942018;110187;760
2,016E+11;16;11;24;650;3;2;1;1;6;178;R DE TOURVILLE;M;4930844;103684;760
2,016E+11;16;11;25;324;5;1;1;1;6;540;AV DU GRAND COURS;M;4942528;110572;760
2,016E+11;16;11;22;1630;1;2;1;1;1;216;49, R RENE COTY;M;4947005;105355;760
2,016E+11;16;11;27;1952;5;2;2;1;6;231;1, R DE LA REPUBLIQUE;M;4929014;100289;760
2,016E+11;16;11;24;1930;5;2;4;3;3;410;;M;4946760;103110;760
2,016E+11;16;11;25;1230;1;2;1;1;2;322;BD DE VERDUN;M;4941404;104522;760
2,016E+11;16;11;13;225;5;1;6;1;7;391;;M;4934158;92828;760
2,016E+11;16;12;3;1949;5;2;3;1;3;231;27, CRS CARNOT;M;4928704;101498;760
2,016E+11;16;12;3;1530;1;2;3;1;6;484;AV DE L'AMITIE;M;4935540;109521;760
2,016E+11;16;11;22;1936;5;2;2;1;3;540;R DE LA CROIX D'YONVILLE;M;4945085;106637;760
2,016E+11;16;12;23;1905;5;2;1;1;2;540;R BRISOUT DE BARNEVILLE;M;4943427;108137;760
2,016E+11;16;12;11;1520;1;2;2;1;3;540;5, R ADRIEN PASQUIER;M;4943974;110243;760
2,016E+11;16;11;15;1915;5;1;6;1;6;95;AV DES HAUTS GRIGNEUX;M;4946705;113482;760
2,016E+11;16;12;14;1310;1;2;3;1;6;540;43, R DE FONTENELLE;M;4944411;108718;760
2,016E+11;16;12;19;245;5;2;3;1;6;157;COTE GUY DE MAUPASSANT;M;4944521;104172;760
2,016E+11;16;12;16;1735;5;1;4;1;2;322;;M;4940307;103386;760
2,016E+11;16;12;12;1830;5;2;2;1;3;681;CH DE HALAGE;M;4940917;111456;760
2,016E+11;16;12;13;1740;5;2;3;1;6;366;R ARISTIDE BRIAND;M;4950918;103372;760
2,016E+11;16;12;19;1510;1;2;2;1;2;165;R DE STRASBOURG;M;4928749;102740;760
2,016E+11;16;12;13;1520;1;1;1;1;3;540;;M;4945226;105550;760
2,016E+11;16;12;15;2100;5;2;2;1;3;540;7, R PIERRE CURIE;M;4941924;107585;760
2,016E+11;16;11;24;30;5;2;1;1;6;681;261, R PIERRE CORNEILLE;M;4941436;109838;760
2,016E+11;16;2;13;2220;5;2;1;3;6;108;D934 PASSAGE SOUTERRAIN;M;4887634;260369;770
2,016E+11;16;1;26;845;1;2;1;1;7;108;GOURNAY (RUE DE);M;4886693;257530;770
2,016E+11;16;3;14;1050;1;2;6;1;6;108;D224 X D34A X R. BEL AIR;M;4888676;258526;770
2,016E+11;16;5;1;1100;1;2;1;1;6;108;30, AV. DES ABBESSES;M;4887527;257869;770
2,016E+11;16;5;15;2255;5;2;1;1;3;108;GENDARME CASTERMANT (AVE;M;4887825;260795;770
2,016E+11;16;5;14;1310;1;2;1;1;6;108;RESISTANCE (AVENUE DE LA;M;4887475;258206;770
2,016E+11;16;7;6;2055;1;2;1;1;6;108;14, TOUR DU BOIS (CHEMIN;M;4889876;259710;770
2,016E+11;16;7;23;2120;1;2;1;1;6;108;110, SCIENCES (AVENUE DE;M;4890340;259094;770
2,016E+11;16;9;1;2110;5;2;1;1;6;108;80, RESISTANCE (AVENUE D;M;4887450;258174;770
2,016E+11;16;9;19;1525;1;2;1;1;6;108;20, CHILPERIC (BOULEVARD;M;4887420;258748;770
2,016E+11;16;10;17;1750;1;2;1;1;6;108;65, CHILPERIC (BOULEVARD;M;4887500;258314;770
2,016E+11;16;10;19;2100;5;2;1;2;6;108;43, MEUNIER (RUE AUGUSTE;M;4887050;258843;770
2,016E+11;16;8;20;1730;1;2;1;1;6;108;RUE DU TIR;M;4888920;260033;770
2,016E+11;16;1;30;1315;1;1;1;3;1;111;GRAND FOSSE ( BOULEVARD;M;4885760;276863;770
2,016E+11;16;2;25;1610;1;2;1;1;3;307;ROME ( RUE DE );M;4886009;276283;770
2,016E+11;16;2;12;745;2;2;1;8;7;132;5, RUE SAINT DENIS;M;4889279;279458;770
2,016E+11;16;5;27;1135;1;1;1;1;6;18;D344P AV. PAUL SERAMY;M;4884851;280837;770
2,016E+11;16;6;23;1305;1;1;1;1;1;132;ROBERT SHUMAN ( AVENUE );M;4886390;279091;770
2,016E+11;16;10;9;1830;1;2;1;1;2;18;42, MURONS ( RUE);M;4885440;282831;770
2,016E+11;16;10;14;500;5;2;3;1;3;18;406 ( R D );M;4884828;281070;770
2,016E+11;16;1;7;855;5;2;1;3;6;131;03, STRASBOURG (AVENUE D;M;4880828;308299;770
2,016E+11;16;1;20;1650;1;1;1;1;4;433;D402;M;4879646;307330;770
2,016E+11;16;4;2;420;4;2;1;1;2;320;1066, GIREMOUTIERS (RUE;M;4882550;303747;770
2,016E+11;16;4;18;10;3;2;1;1;7;281;MONTESQUIOU (RUE);M;4876607;303427;770
2,016E+11;16;4;21;2125;5;2;2;1;3;320;519, GENERAL DE GAULLE (;M;4882639;303531;770
2,016E+11;16;5;1;2330;3;1;1;1;6;28;22, PRESSOUCY  (LIEU DIT;M;4874687;307321;770
2,016E+11;16;5;5;2200;3;2;1;1;7;42;34, AVENELLES (RUE DES);M;4883002;312752;770
2,016E+11;16;6;10;1110;1;2;1;1;6;131;18, MARCEL CLAVIER (RUE);M;4880894;308577;770
2,016E+11;16;6;25;300;5;2;1;1;6;320;D436-700, AV MAL LECLERC;M;4881991;304905;770
2,016E+11;16;6;26;715;1;2;1;1;3;131;D934 - 20, AV STRASBOURG;M;4880566;308435;770
2,016E+11;16;7;27;1300;1;1;1;1;2;281;D402;M;4877231;304371;770
2,016E+11;16;9;28;900;1;1;9;1;3;42;D37;M;4883204;314183;770
2,016E+11;16;10;22;725;3;1;1;5;1;13;D402;M;4883519;308744;770
2,016E+11;16;10;22;1115;1;1;3;5;2;70;D934 X VC LA BRETONNIERE;M;4878787;315660;770
2,016E+11;16;10;24;1725;1;2;3;1;2;42;D222 X RUE DES TILLEULS;M;4881693;311666;770
2,016E+11;16;11;12;650;3;1;1;5;1;70;D 934;M;4879328;311100;770
2,016E+11;16;12;13;1830;3;1;1;1;6;320;D 934 (SORTIE MOUROUX AE;M;4883141;301297;770
2,016E+11;16;12;31;1920;5;2;1;1;6;320;96, ABEL-LEBLANC (RUE);M;4882244;303763;770
2,016E+11;16;1;24;1040;1;1;6;1;3;186;D137 X D138;M;4843354;274011;770
2,016E+11;16;1;27;1500;1;1;1;1;2;186;D606;M;4838600;276430;770
2,016E+11;16;1;30;1155;1;1;1;2;3;186;D606 de l'ob‚lisque … li;M;4839694;269604;770
2,016E+11;16;2;7;2015;3;1;2;1;3;186;D148 X D301 (GD MAITRE);M;4837655;273963;770
2,016E+11;16;2;9;820;1;1;3;2;3;186;D606 X RUE DES ARCHIVES;M;4839622;272719;770
2,016E+11;16;2;12;835;1;1;6;1;3;186;D607 X D606 X D417 NORD;M;4840839;268702;770
2,016E+11;16;2;22;2230;5;2;7;2;6;14;1, CARNOT (PLACE);M;4840747;272119;770
2,016E+11;16;3;7;735;1;1;1;1;2;186;D606 - BROLLES;M;4848058;266995;770
2,016E+11;16;3;13;330;3;1;1;1;6;186;D301 ROUTE RONDE;M;4837163;272588;770
2,016E+11;16;4;3;1630;1;1;6;1;3;186;D116 X D138 CRX TOULOUSE;M;4844396;271839;770
2,016E+11;16;4;12;1150;1;1;3;1;3;186;D606 X RUE ROCHER D'AVON;M;4839662;271058;770
2,016E+11;16;4;27;1520;1;1;1;1;6;186;D301 ROUTE RONDE;M;4840572;263895;770
2,016E+11;16;4;29;1205;1;2;1;1;6;186;204, GRANDE (RUE);M;4841083;270501;770
2,016E+11;16;5;8;115;3;1;6;1;6;186;D63E2 X D301;M;4836506;265982;770
2,016E+11;16;5;9;1015;1;2;1;1;3;186;1, HURTAULT (ROUTE DE);M;4839900;268729;770
2,016E+11;16;5;10;1225;1;1;1;1;6;186;D606;M;4843748;269153;770
2,016E+11;16;5;18;755;1;1;1;1;3;186;D142 ROUTE ROUTE;M;4847337;266729;770
2,016E+11;16;5;19;1415;1;1;2;1;3;186;D152 X D301;M;4837267;264327;770
2,016E+11;16;6;8;1515;1;2;1;1;6;186;86, GRANDE (RUE);M;4840606;270228;770
2,016E+11;16;6;11;1240;1;1;1;8;3;186;D142;M;4848641;266246;770
2,016E+11;16;6;18;1505;1;1;1;8;3;186;RD116;M;4847895;274419;770
2,016E+11;16;6;25;1035;1;1;1;1;1;186;D142 ROUTE RONDE;M;4847356;266728;770
2,016E+11;16;6;26;1515;1;1;2;1;4;186;D409 X D301;M;4841360;264418;770
2,016E+11;16;6;27;1900;1;2;1;1;6;14;37,AV FRANKLIN ROOSEVELT;M;4841519;271939;770
2,016E+11;16;7;28;1710;1;1;1;1;2;186;RD152;M;4839347;268227;770
2,016E+11;16;7;30;1430;1;1;1;1;6;186;D301 ROUTE RONDE;M;4837528;263723;770
2,016E+11;16;8;22;1810;1;2;3;1;6;186;27, GRANDE (RUE);M;4840469;270087;770
2,016E+11;16;9;4;1950;2;1;1;1;6;186;D301 ROUTE RONDE;M;4837407;273271;770
2,016E+11;16;9;4;2010;3;1;4;8;6;186;D301 X ROUTE FORESTIERE;M;4837558;263658;770
2,016E+11;16;9;14;1040;1;1;2;1;3;186;RD115 X D301;M;4848084;266694;770
2,016E+11;16;9;15;1115;1;1;1;1;6;186;D142 ROUTE RONDE;M;4845544;267099;770
2,016E+11;16;9;19;1050;1;1;1;1;1;186;D301 FRANCHARD;M;4840578;263896;770
2,016E+11;16;10;10;1230;1;2;1;1;6;14;PARKING CARREFOUR MARKET;M;4841492;272006;770
2,016E+11;16;10;18;1950;3;1;6;3;6;186;D138 X D137;M;4843361;274057;770
2,016E+11;16;11;4;1730;3;1;6;1;2;441;D210 - PONT DE VALVINS;M;4842955;274455;770
2,016E+11;16;11;6;1915;5;1;4;1;1;186;D606 X D142 TABLE DU ROI;M;4848371;266597;770
2,016E+11;16;9;28;2050;5;1;1;1;6;186;1TER, BD ANDRE MAGINOT;M;4840527;268988;770
2,016E+11;16;11;9;950;1;1;4;3;5;186;RD606. de la rochette .;M;4848373;266590;770
2,016E+11;16;12;18;100;3;1;1;5;7;186;D606;M;4839665;270680;770
2,016E+11;16;1;11;1020;1;1;1;2;6;372;D934 - PONT A104;M;4887992;266786;770
2,016E+11;16;1;21;1840;5;2;1;1;6;243;SAINT DENIS  (RUE   );M;4887820;271523;770
2,016E+11;16;2;2;1530;1;2;1;2;6;243;25,MAL DELATTRE TASSIGNY;M;4887829;269842;770
2,016E+11;16;2;3;1035;1;2;1;1;6;58;18, BD DES GENETS;M;4883968;272108;770
2,016E+11;16;2;9;810;2;2;1;2;6;243;D231;M;4887441;272382;770
2,016E+11;16;2;16;740;1;2;1;1;6;464;FONTAINES  (RUE DES  );M;4888550;272548;770
2,016E+11;16;2;23;1150;1;1;1;1;6;209;D217B;M;4885444;269356;770
2,016E+11;16;2;26;920;1;1;2;1;5;438;D10P X BRET.A104;M;4886116;266494;770
2,016E+11;16;3;4;1135;1;1;3;1;4;237;RD231;M;4884622;277343;770
2,016E+11;16;3;26;1610;1;2;1;1;1;243;PONT HARDY  (RUE DU  );M;4887530;269303;770
2,016E+11;16;3;27;1640;1;2;1;1;1;181;59, PARIS (AVENUE DE );M;4882823;269921;770
2,016E+11;16;4;14;1800;1;2;4;1;6;464;D418 X R. GARE/MADELEINE;M;4888225;270372;770
2,016E+11;16;5;8;2050;2;1;1;1;6;243;TREPASSES  (CHEMIN DES);M;4887012;272945;770
2,016E+11;16;5;17;1220;1;1;3;1;2;85;D231 X AV DE MONTEVRAIN;M;4887001;273144;770
2,016E+11;16;5;21;920;1;2;3;1;2;59;GUERMANTES  (RUE DE  );M;4884988;267557;770
2,016E+11;16;5;21;1440;1;2;1;1;1;464;59, CLAYE  (RUE DE  );M;4888504;270605;770
2,016E+11;16;6;6;1705;1;2;1;1;4;438;111 AV. GENERAL LECLERC;M;4887210;268488;770
2,016E+11;16;6;9;825;1;2;2;1;6;243;SAINT LAURENT  (RUE   );M;4887337;270627;770
2,016E+11;16;6;10;1735;1;2;4;1;6;464;37, CLAYE  (RUE DE  );M;4888447;270717;770
2,016E+11;16;6;13;1645;1;2;6;1;2;58;BD GENETS X AV MALRAUX;M;4884180;272069;770
2,016E+11;16;6;23;800;1;1;6;1;3;58;RD10;M;4885002;273416;770
2,016E+11;16;7;8;1205;1;2;1;1;4;85;D231;M;4886000;274916;770
2,016E+11;16;7;9;1910;1;2;1;1;3;58;LAGNY (BOULEVARD DE);M;4883541;270586;770
2,016E+11;16;7;18;1340;1;1;1;1;5;438;D934;M;4886688;267535;770
2,016E+11;16;7;23;1520;1;2;3;1;6;243;D10 RUE CAMILLE PISSARO;M;4886687;270616;770
2,016E+11;16;8;5;2005;1;2;1;1;3;58;KONRAD ADENAUER (RUE);M;4883840;270981;770
2,016E+11;16;8;8;920;1;2;9;1;6;438;SAINT GERMAIN DES NOYERS;M;4886460;267650;770
2,016E+11;16;8;13;1410;1;2;3;1;3;221;D35 X D217B;M;4885475;270461;770
2,016E+11;16;9;3;455;5;2;1;1;6;464;33, SALVATRES  (RUE DES;M;4889819;271699;770
2,016E+11;16;9;6;1405;1;1;1;1;1;372;D934;M;4888167;265600;770
2,016E+11;16;10;3;1840;1;2;1;7;6;58;GENERAL DE GAULLE  (AVEN;M;4883770;270887;770
2,016E+11;16;10;11;1230;1;1;1;1;6;209;D217BIS;M;4885510;269746;770
2,016E+11;16;10;12;1215;1;2;1;1;6;243;DOCTEUR NAUDIER  (RUE DU;M;4887680;270600;770
2,016E+11;16;11;10;1950;5;2;1;3;6;58;LAGNY (BOULEVARD DE);M;4883590;270572;770
2,016E+11;16;11;21;1730;5;2;1;2;6;58;GENERAL DE GAULLE  (AVEN;M;4883750;270719;770
2,016E+11;16;11;27;1728;5;2;2;1;5;58;GENERAL DE GAULLE  (AVEN;M;4883780;270996;770
2,016E+11;16;12;4;1245;1;2;1;1;6;209;VICTOR HUGO  (RUE   );M;4885720;268944;770
2,016E+11;16;11;19;2220;5;2;9;1;3;372;D221 - 10,R. DE LA MARNE;M;4888169;270382;770
2,016E+11;16;12;5;740;2;2;1;1;6;155;MARJOLAINES  (RUE DES  );M;4888550;274713;770
2,016E+11;16;12;12;1715;5;2;1;2;6;58;1, EUROPE (AVENUE DE L';M;4883190;271731;770
2,016E+11;16;12;13;1135;1;1;1;2;3;209;HERMIERES  (RUE   );M;4886282;270242;770
2,016E+11;16;12;28;1300;1;2;9;1;3;243;GRANGE DU BOIS  (RUE DE;M;4887380;271549;770
2,016E+11;16;11;7;1712;5;2;4;1;6;475;18, JOFFRE (RUE DU MAL.);M;4895773;294678;770
